product_key,search_query,brand,model,capacity,storage_type,form_factor,interface,shopee_query,ads_count,best_price_brl,avg_price_brl,max_price_brl,total_sold,max_rating,total_reviews,best_title,best_url,best_mlb_id,source_pages,grouped_titles
case|aluminio|rgb|dualprotocol|sup|2tb,ssd nvme,,,2TB,NVMe,M.2,,case aluminio rgb dualprotocol NVMe M.2,1,135.0,135.0,135.0,100,,0,Case Alumínio Rgb Dualprotocol Ssd M2 Sata Nvme Sup Até 2tb,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=7VQcWNLFT%2FRM%2FxsjOjhMNyQgQvOFhvI3D4NQ7ce%2FNDpB60gccuApuuKdfVU2E3gjuwPMATsX8soXEi7ooqRTeUl0NYNeVYNrQXW4MTlg2S3IlLl0m6%2BS%2FiBPoP02%2FNZlM2%2B0vFRM%2FNNjbqmZ7QJHdf1L6k7pOcS%2FQRTPWHyujONKksLG%2BSrog2ZA2pFHnjYB%2B%2Fq2UA1zynQQ5WybmBl13nVO4IKCOCtxMoHVMzxJ4lkX6aTHkIXymVk5g3%2FgbhH3B556n%2Bl54Oh5IuxlMX23R%2F%2FJ7rWr3zHuOOLffYgrt64%2FaKJVS96IkrPY5aR41Kn3ijndECtN5a373zxUkecvwhWOeMxglDVGDQh6tNTxs8olXqZxsjdKEQaYQ5SaSSk25HPVwZJKAFB6hhA2grvZ035RRVKSaD4pt2I4Dxh5m0MafrGFYpoWsHuEOsNPSVCWhyfebOtctE1GuDzbNTlMQ290F9ga6yEANy71AaL4UjS6HeXxpSS7Aq5Lq3x1DBPwuTBLsxxUKJ8pqFKCt%2FAXE1oWTCfzAuiVzSPeSBVC%2BbE9%2BolTugGEdMp9lqftlCTPuYqQuJXO%2FDV1159MyOMU6vayaHjR%2FYS1Pu21XtcZadN9sQt6vFEr8szgSFn9Bk%2FbuB3Bf1HLD62RuQymCh91XTmDO6KQo7y%2FIjRCMqyku8TAbRtvSIOQTszEMFNOOVHDkBluxhb4e3%2F79dSoFFahMWMRXGyjwaOXLu%2FRNWAvUr8AVBBeHAqEJwTmruMcUJtj7ENhzZeN%2FDmZtnbE081UVe8pEr%2B22akgIGqvFivECtAykl0kqSMJUzGgCvx4UMyJVlSbvFxuaUjKoWNSxHKbrQuxOh4NObVEr8ae0L2lpoXHlGgIu3gC0PyC%2FxqcDE33mpfwU0HfSqsKQXssaFo6MEXhcXxa%2BWSWLy4DqEAzCXxgf2N6hgEzfWJwvuQOK3oJV2jEQ3Ry1NHBA8cbzX3vQocUM8SV6qCABDZLU8Hnrd%2FWRaxubBLYU41ytLZl&pdp_filters=item_id%3AMLB5121032184#polycard_client=search-desktop&is_advertising=true&searchVariation=MLBU2318859657&backend_model=search-backend&be_origin=backend&search_layout=grid&position=16&type=pad&tracking_id=08babc82-d0ae-4619-8af4-094748010b85&wid=MLB5121032184&sid=search,MLB5121032184,4,Case Alumínio Rgb Dualprotocol Ssd M2 Sata Nvme Sup Até 2tb
memoria|ram|ddr3|1600mhz|4gb,memoria ram ddr5,,,4GB,,,,memoria ram ddr3 1600mhz,1,145.0,145.0,145.0,1000,,0,Memoria Ram Pc 4gb Ddr3 1600mhz Desktop Computador Gamer,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=V3aK2Qs0uq%2B4I0xiTPGyzRJ1Z0XNjIWlJf0SrQiCdetnEmpbjrusLdC%2FajVjSLMNzAaeKM1eh1z5GVLdIut0M%2FBw0n4037NCkwnTvLQfPNaQh7OpyUuqBKvk3JhDJZqPJEMy0BWagddDg4fVY3Pup%2FvrTgAQ8UDPw5aEFR4ItIE1KywlYo9npNPT%2FnymM3pG%2BH82nXZ9cPqoBdiBicBLDjp7RTsIQ0Fse5xbnXp8sjlHc3vJNNpBhRrkHjaWFHK9zT%2FPo5hdARZ7ps1swRRWcUEkZbuX5Pdjd4z4T9ZAQ%2FgR%2B84BMtH1hUCCjodzKwOSwUKzIpIQznHdXs9i3v%2BAMkgzh7hnQbmpv7xUFNFNDK8D%2FZJnbLdD9my%2Bs%2Fxv7%2BpavuHBODK4oBc9cr86b5HItpXG7owCIbcg%2B1k1YV3btefpYqfeO1kMQk073Q%2FaTdErzIcCY1N4T3kMlgQS7k0OKCqSfulindoO0uyGqMetGWxE65B4pNGQGNEO7MI8JY6%2FmwhEF5DtV%2Bx%2FZFBLxhTqgxUww3i2RbOgUWhx%2Fg7c%2FkKMe%2B1EkI%2FRE%2Bc2fDCQDwWaEI5FR0l%2FDGY477sqynJvOHaYJKWkM%2Fxx9zvfj2z7LLQ8aecxlDYgJOXTPt3smIjx0j6%2FsAxELljDD7pxtOZLXLGuYd3ZpoCk5YeWT3MZH4nJyr%2Fy4hCdNl2nm1jaArOGXnemmOtW2jzuscaXB1mnGtdXDtQQcSOB4V4b0y%2FJsio2Fdn4ReUiMZUH8B0efJ5p6g6%2B2ahDPfE7cmNqAE192vNNm90lzDMeAquQMLcxxLzgNpDC8f8x3W40C9kf0r1VHTbwCfwNHZzZzc5l%2BtYF3zp75dgMZ0HpRtp8e1p1zZHGTRZ4E%2FJ6iNp7RuvG0F4zKGgLoZFMzHr0a7J3T6CnIUOkrSU6xkpE1L0jgn9Ys2mu14SuqHVSNbET46obwDI2FEzXCs1dkXVAMdgluF4%2B4Xpb2rIkqeLVx2oN%2B0E1jFM%2BAsZpw2w%3D&pdp_filters=item_id%3AMLB4612948483#polycard_client=search-desktop&is_advertising=true&searchVariation=MLBU3900635331&backend_model=search-backend&be_origin=backend&search_layout=grid&position=27&type=pad&tracking_id=dafcc706-d91a-45cd-b350-760a95995f6b&wid=MLB4612948483&sid=search,MLB4612948483,5,Memoria Ram Pc 4gb Ddr3 1600mhz Desktop Computador Gamer
hard|disk|driver|3|5|500gb,ssd nvme,,,500GB,,,,hard disk driver 3,1,148.0,148.0,148.0,0,,0,Hd 500gb Hard Disk Driver 3.5 - Knup Prateado,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=eKrFcSv0fr2i4yhamL%2FaQmPyAmSC9jHzCIWRbjrWCVYz2GAejFFVfTMUvBRaDQBUDN%2FmmUkiBtRSSu%2Fm%2FhwWSkz1MiuIrOhw6iDdKT58iv1I9LWiKbvn7VS9hN3WF0knOye9LtrnYCDypeL7tN9dw6U21vBjpQoYAb8pKWrZCcA4tUIaYKkwVbz5D0WFtqq1vspCsVfYtvZfYGamHrr%2BhVdghwCMFh2NQeTNfSq6yfYJdBZfwDWOkPWt5n8daNSCL1ClJ5BpA3vV2r%2B3Oi2b7E4nr3D1WlJcFXfEZj5ge77BYKOCYJhpy%2BldlYU04p7ASgrXg%2FXClBEtSABLBvADogBMc%2FBgzSblJNJt3mpx5jPbshul%2FvbD8TLa6E6%2BSGUhfCdHAJ0yNjEngiz5AA4GCYFsig2qPBwwohANcEUZXEVBHv7LFxVocVPDzr8tgMTp6Qffw4GXDe8Ztvpal3b%2FSSsBCaTiJJLiMN0gz37ocIoqj7VibOOSpPrQfb1oPDUwbZDlm83dWuZmKnJxSYE%2FLbxPwK84ht8Cpe3vYgJh6XgS8ypnX86sCPBSbtwgPcghLPqOiSVGicBkEg1fx9suvqILUEwmZtyvQ2ZyORkxCDPlKMAcM826%2B%2B3CvNlm%2BpqaiekKtdUWOBp0jjyeHLiJUMiW6DL%2BU2o1238BEkkgR5rXRsLPgM87eZKtiKtFsbGHHaBljEqOs%2BqWO2UjbJ2kaorz7v7F1q%2BOx3C2n09fi4ht3W0vS1ydK%2F99jO%2BgQHNHCuVuAWcgkw46DG%2BmXq%2B%2BHG305ZBsCBh39%2BGTeuJzx%2BQVjKbzJDX%2Fw2vqWgtdPMMpif0%2BeCPbHoXBiAtZe1yX%2ByPPEumTQMB9lefH38AVRFOQaPmoYAC3mJw%2BhKF6xJhzBszu5OR5Vn9v7IXHQhHnr4T8VYd2gyDtXN3O4oYc5OtXXBSWyhx358fA2KohSfiQyshyo2uYmdrQ%2B6eJyGTixMbGmVfa8vtm08z4cMLFBA%3D%3D&pdp_filters=item_id%3AMLB6814821202#polycard_client=search-desktop&is_advertising=true&searchVariation=MLBU3991539822&backend_model=search-backend&be_origin=backend&search_layout=grid&position=25&type=pad&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB6814821202&sid=search,MLB6814821202,5,Hd 500gb Hard Disk Driver 3.5 - Knup Prateado
usb3|0|500gb,ssd nvme,,,500GB,,,,usb3 0 500gb,1,184.0,184.0,184.0,100,,0,Hd Externo 500gb Usb3.0,https://www.mercadolivre.com.br/hd-externo-500gb-usb30/up/MLBU1741778348#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=58&type=product&tracking_id=e70ccd18-2b1e-41a6-8cf8-ea0040015140&wid=MLB3735797301&sid=search,MLB3735797301,8,Hd Externo 500gb Usb3.0
case|para|2|usb|com,ssd nvme,,,,NVMe,M.2,,case para 2 usb NVMe M.2,1,206.0,206.0,206.0,25,,0,Case Externo Para Ssd Nvme M.2 Usb Com Adaptador E Cabo Prateado,https://www.mercadolivre.com.br/unidade-ssd-externa-de-2tb-com-adaptador-usb-facil-de-usar/p/MLB2070285285#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=34&type=product&tracking_id=08babc82-d0ae-4619-8af4-094748010b85&wid=MLB4483410175&sid=search,MLB4483410175,4,Case Externo Para Ssd Nvme M.2 Usb Com Adaptador E Cabo Prateado
keepdata|128gb|sata,ssd nvme,Keepdata,,128GB,SATA,M.2,,Keepdata 128GB SATA M.2,1,207.0,207.0,207.0,100,,0,Ssd 128gb Keepdata M.2 2280 Sata Iii 6gb/s Kdm128g-j12 Cor Preto,https://www.mercadolivre.com.br/ssd-128gb-keepdata-m2-2280-sata-iii-6gbs-kdm128g-j12-cor-preto/p/MLB30420249#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=31&type=product&float_highlight=last_units&tracking_id=08babc82-d0ae-4619-8af4-094748010b85&wid=MLB6577154914&sid=search,MLB6577154914,4,Ssd 128gb Keepdata M.2 2280 Sata Iii 6gb/s Kdm128g-j12 Cor Preto
memoria|ram|ddr3|1600mhz|nexure|8gb,memoria ram ddr5,,,8GB,,,,memoria ram ddr3 1600mhz,1,219.0,219.0,219.0,1000,,0,Memória RAM DDR3 8GB 1600MHz Nexure Gamer Legacy Desktop 1.5v CL11 PC Preto,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=YLPN%2BOy6VwUmlJLrFo%2F%2BImY95L3sOdn6Oqsci1%2BoC94spAc7GGGg1t%2B0Y5uGmTLVZ9pBATHleopMibv91BwJUI41LJWwkeq%2BCRaJE7M%2FbExtgYXSBM3XS1zzcjzCd5%2FGfH5%2FUw11NnaBy5KSyy%2BVucgcMV9vmy%2BcS1Ph27EtOQ6KLzfSLUhc19NPbfhuW9AJvyzjP5MmsNIF8Mm3VNGsehrnL7MADEgX96pcRQHxmNpqrrM6A0wuzlFcIZUYgJcFRbn29f7bnNHvtqDqajHQAGvteZxsNdzlcbzoYRooJ9V6fDavByb7dNnslWbN4amYDSFMVDHk7aaxEJDrEaAHQnqvfX8jeyRho2gD3MV9Mvh9UpVnk3Rk%2BXiTboJ3XIXmhBDTapMWZ4v7msUK9hRDOpNe5k%2FNuyXgYKXvzp2DdtECN0iba04g4AU%2FTzmOk8BkoPpwzuPXy7xOG%2B76RmlNKzlSZqdODN6cXk7R8kP9U4jAQo79I%2BO5hAxPhz78q6pMexC3jx%2FLnEKHvvVRh1oSez%2Fd1A6F0qp%2B1MlH22K8zyD9nK2cLL63yqg5Ase6u4fex2kSRizoOW%2FvLo0ZDBU8l%2BEdckop9G8L2eLo6e3iXfdB0Nhcirg6%2Fc2DHKgEdClePI71oi2DRUSjNJRiCLzMiSEHL4AmX7hutsnwmxhfWr1CxUEglToxLb8ZLPtm2SuJd0%2BmWChXnZo24RFEgLxWOUkyh37CFOjrGbnpAYmDLtoxNvOM9kPvaNbFes%2FtEZ3g3K5%2BeEGX5sdgnEulY6%2FVeYJ1TUH21YLn0%2F14J6Q0JFQ6zfIRcQSxO7W3Fse7%2F0DORmEgcc8XMCfgqF4QrxLE2%2BIfI5FGARYyv8FYAhnTqsyxb6UAMX69QwfEvguzWrOoqm0q%2B2kcSEO3xZUnTjdSAAIZzBP7mgXZC%2BLyTpcbFMPKk8S7Ya7BqM9kjVXManJUjta7GLH4ZHsQlHc7oU9%2B9W7n%2BltDwFixnQxe2gpqz60QU8gOumA9wNY%2FcKq8Rbs1&pdp_filters=item_id%3AMLB5468360628#polycard_client=search-desktop&is_advertising=true&searchVariation=MLB51419472&backend_model=search-backend&be_origin=backend&search_layout=grid&position=13&type=pad&tracking_id=56117de3-36d7-4e30-9300-18626952aaf7&wid=MLB5468360628&sid=search,MLB5468360628,2,Memória RAM DDR3 8GB 1600MHz Nexure Gamer Legacy Desktop 1.5v CL11 PC Preto
cartao|de|expansao|para|xbox|1tb,ssd nvme,,,1TB,NVMe,,,cartao de expansao para NVMe,1,235.0,235.0,235.0,0,,0,Cartão De Expansão Para Xbox Series X 1tb Ssd - Nvme,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=e5YxYVv83HD3jkmwqQcZjZRSDL%2B%2B2t4GDIprcJ1warOojKivsftNF%2F4TvbYpa5PjKcI%2BgZH0KJvkRc63U8l76Ofv1B7z3ASBGS8%2Fpf89u9E2N9VESfL%2B4NxuUFyyoGTmm6Zi%2BK%2FRcBszP2jPbZ0Mlhh42iCpoO0gGcviJQ%2FcatUMMB5b2ZspykIVP6duEWFwWk%2FUmMu62FlF1hsxrcclp6TQ8hgIGssQSAADdTHE%2B0n0jJNWELYd9yjWPwLVEh3T7AjMTG3ulAjvI9P4v6O6j4SYzJPxf8FWLBIlgPAAnm7Cu7NvadkEtZra8LqOAxux4HQPOBHBOtGkYvI8l7gprO9B4hxrvRbdWPWMRud00g0yg3zSuzE5opEeNX1RHDvQzmKdpdVIRPZZlK%2FDh9UdIZeQVIP%2B%2FjxhpkdE850xyAS2ByxtIXB1Dd8jwJr2mMri88ENyUsQOAkaymkb6WKsWckyisqDnMvzJvYAYANH6G5Dsehik8rlBSIl8fGCPBvM%2BdajW6hi%2FmsvcYGl8IVfVvJHBTMSD68lsEw1YY%2BZt%2BRADOceV4l3m3RhNZiYr9%2BEpU6lEh3TGx1qClPboRDNdxnvuG29SPCXImOy4q4aypO28xr%2B5OlorTRtho8BdKtIbowSHe%2Bl0u7PaQS78OJUkaCSOymfE%2BVU1lL5Es%2FZ6sATI2Qzf0UUxjq0bc28lAms42QinJlq5GMrWUVU06%2BQOPwwNx5cPTIqVJ4Mh5Qw70OsTxo2ntN3Sf3WHt2zuOy7qAfiWPbDU%2Bm5jTEambvt%2BaBht1J8CrMH8WEOwfoaWJiUjZBvM7Y4Y8GFyUHX%2B9LuSTxKsodSVbGjlDIIjm%2BKAIyP1U%2BLwc2%2F3Y4N5Ku5sh5fogOQEdXjodihq3vBVfdrZ0DhF3VtiTEFSHoyCu3DNCDKcHyIc4KEMVk%2BkhHC8VwhW7T3KryRsGbcLHfvQav2UNJyPf6J8OFQ9rWF%2Bv9YzXaId1WF7eMraI5fmu5N4IM%3D&pdp_filters=item_id%3AMLB4499991493#polycard_client=search-desktop&is_advertising=true&searchVariation=MLBU3812414907&backend_model=search-backend&be_origin=backend&search_layout=grid&position=28&type=pad&tracking_id=3414e7e4-1f1e-4709-868d-506dd311ec0e&wid=MLB4499991493&sid=search,MLB4499991493,10,Cartão De Expansão Para Xbox Series X 1tb Ssd - Nvme
prodrive|2|5|iii|prosata301|240gb,ssd nvme,,,240GB,SATA,2.5,,prodrive 2 5 iii SATA,1,289.0,289.0,289.0,0,,0,Ssd Interno Prodrive 240gb 2.5 Sata Iii Prosata301/240g Preto,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=P5v8iepZNJ26bj7%2BYcv8z1Ft6lFMhDzie%2Bw8aJz%2FQ5jyy32Jr6XdS3SyMvGhm4%2F5j2Q2msURs51Bnr%2BrvaFAMHE%2FI2Tf8SNkJgx5gCZDDGZyXj0xrbXctDW6HCxbgjr5Y3Pm3bgZEZ9nFX9xfs0pcemCLtM3zTwHGxq%2FhOh%2B%2BOSyg3w7Ie8AOSzNaHn5xr5DIUlS3BSgZS5IAYCuI5LeuAPvmkMjX0dwfRnp0BslzP8ZxxMoh%2FRDtIqVNVAqrU1wa21G1X972BJcuwqOo271FVEEJ1l7ugmZJEcP7TatQVevVU%2FRbYwmn96lxgyfY58myDNz2ke3SVWVDLS1KcR5glVCcXxDLVNiVB9qb2yxFP0zSTomngNcq0%2FYO23rpDaHQi%2BUKO9nGzkA8VBVbEs2CegW0JZjdu4Y0C%2B7WxdLBIcohvej%2BhDFlPtQPUkHUqZIYMugyfJPtZzbT8z1vjHeXQfcLAk5lla%2Bw5lKpX%2F11Cu4lKa7%2BEH0YjsW6Pb436%2FWwNI53qVx3QizydEh95bSm1qdfCkMz87CnByU2ecd%2F0s%2BJs5QQbs7rj5%2F9y2d0pUScua76NuGH11rBdrViX5PCkoyhRXs51EmDEpiZo%2BaLCXPWP%2BHxsnmXvDT1U2j2OqyFbP3rgSvu1HMeeyKBgZiz0b7lPOYg4q9zqA5aDjVCAlb%2FT3VitlHQrKoOtJBycuiV5OuBCDjqlabHwuEpxuvuvCB0k8inBnd2SZBmeQ4JmrwMM7cyQsaxkSaDPijyDA8FWw5qxNBsI%2F4pl33SiucCqw2qhBi8m5D1qcqIBjOt5YHoCxG%2BIjnLh46nj4mCqqNz8IAKuKa1ICdw0VeQFEqSLpD2XU6p3MAKsJOsKvFyU7g%2BAmh6oxZTLIHcQx5LUgm1x%2F5xGgDiJJvUrCfmu3RRVxwxpn19VB7uSUpMNyQkCsTJc%2FkwRyWng5M6WtREPgxhb4U313nynguWH3%2FbGyU9V3nSS4p0eY0mAMIeiibY89vEyz9T4%2Bvg3fGJmswTw%3D%3D&pdp_filters=item_id%3AMLB4818648881#polycard_client=search-desktop&is_advertising=true&backend_model=search-backend%3Bfallback_productos-promocionados_reco_of_reco_supple_view_view_reco_of_reco&be_origin=backend&search_layout=grid&position=28&type=pad&tracking_id=3ddcd777-34ac-4f74-8626-8356dfaaeff6&wid=MLB4818648881&sid=search,MLB4818648881,7,Ssd Interno Prodrive 240gb 2.5 Sata Iii Prosata301/240g Preto
memoria|ram|14900r|ecc|ddr3|8gb,memoria ram ddr5,,,8GB,,,,memoria ram 14900r ecc,1,296.0,296.0,296.0,0,,0,Memória Ram 8gb 14900r Ecc Ddr3 1866mhz - Proliant Dl580 G8,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=3ea3zpSUMrcV4khZngNJh6%2BV0murSC9XceAW6iTUiUBpCrLe2iLImkU1tmp3%2BOchZHN%2FYShoU2TiHVjuLfd9LYJseghSD8POvJ6xzmNA%2BBRHz3nL8NWRQpeklhLVaBrG%2FVrdN2gh3%2F00abDzJtjAU9IoXARxSvnpLApV5oll1pzFSN0%2FSo4TDrZSBPjOUDyIysFQLCi28uFtu%2F0iy3qRNafXeJviSxNOy06VbtmuaqP6%2BGp%2FIlZujPG5glmlzSeIa0iZsYNVg1w3bL5%2FF88qHWxuNwC8TbmkbG4XKAU15xJvkrkuhFnKnyCYyZybzjIZ12gMCj2pf0bVkG8sbYg9%2Bpvwuup7ykmgVtBFd8BrHwL65QALUA9hu6%2Bm%2BqHLkFMPcuBL6kC9ua0IO77l%2Fa6Q7%2F642DlJUGWJ5dr8frCuzKDVlEfARw6aNCxkKBwM4Au%2FOOQ2V%2B8Tu%2BDgS4hHuAw30816rKnvZD81xlTZSNT%2B05UWf4yt4Q6ZP9iVmB9R4qOPkBXytnkELggFzfVYlGBqAqy%2BigAppz5kIDwCPF4%2FoHMjUiR3AfpTUWpQG3fyxp9N2DK6%2FI2wUptuRNWld8YtjcQDaeO%2BmH%2Fq7Uk9HTM%2Bw7u22HCv0GDG%2By23wS%2Bm%2FCjzosBtAtKOLzWjdBCRRZ5y6b3c9D7yjCPCg9AAwS9gYsNseCBWJZm0G649awvdlftgVwprIasiDrM9Vp4m5v%2FSahClUrcLCdjzICu%2Fzx3fGNIQH9esU78ON3t0jVKqcamthQj5TLfFvQRVKuXEL4uh48%2BKpp0QzcdzDujsJ6M0W%2BjffsBo0aCLKd70zaFoNj8LX8pvplNj%2FQ4Td385kghMMUJKEsBfs2C8AIw7JP9E6scMz9rsgbBHSgrqbkxqA9fpl5lpP5d5VwWEblanC5Z3AbaNTPWapahb9tYpF6MB6mlhC2rewwZ%2B%2BlFW0C44YB%2F5i%2FxcI16D6jz%2BNizU5X7ueTNI6KLhmkV7P5EqcPLvhjjRwdY90Xw%3D&pdp_filters=item_id%3AMLB4250988097#polycard_client=search-desktop&is_advertising=true&searchVariation=MLBU1093949548&backend_model=search-backend&be_origin=backend&search_layout=grid&position=23&type=pad&tracking_id=40dc4e04-2f98-496c-a06b-e982dc1f494b&wid=MLB4250988097&sid=search,MLB4250988097,7,Memória Ram 8gb 14900r Ecc Ddr3 1866mhz - Proliant Dl580 G8
gen4|lenovo|256gb,ssd nvme,,,256GB,NVMe,2280,PCIe 4.0,gen4 lenovo 256gb NVMe 2280 PCIe 4.0,1,299.0,299.0,299.0,0,,0,Ssd Nvme Gen4 256gb 2280 Lenovo,https://produto.mercadolivre.com.br/MLB-4690627915-ssd-nvme-gen4-256gb-2280-lenovo-_JM?searchVariation=204095702043#polycard_client=search-desktop&be_origin=backend&searchVariation=204095702043&search_layout=grid&position=32&type=item&tracking_id=e70ccd18-2b1e-41a6-8cf8-ea0040015140&sid=search,MLB4690627915,8,Ssd Nvme Gen4 256gb 2280 Lenovo
hikvision|e3000|2|3|0|256gb,ssd nvme,,,256GB,NVMe,M.2,PCIe 3.0,hikvision e3000 2 3 NVMe M.2,1,299.0,299.0,299.0,25,,0,Ssd Hikvision E3000 256gb M.2 2280 Nvme Pcie 3.0,https://www.mercadolivre.com.br/ssd-hikvision-e3000-256gb-m2-2280-nvme-pcie-30/p/MLB20011687#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=58&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB7064723016&sid=search,MLB7064723016,9,Ssd Hikvision E3000 256gb M.2 2280 Nvme Pcie 3.0
memoria|ram|ddr3|1600mhz|para|8gb,memoria ram ddr5,,,8GB,,,,memoria ram ddr3 1600mhz,1,299.0,299.0,299.0,25,,0,Memória Ram Pc 8gb Ddr3 1600mhz Para Computador Cl11 1.5v,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=hIfNmozN9%2Fci9KY3dcYXCAo%2FXOz3lSntj7%2FWGEWRYEg%2FcvNjGhSuL%2FjxmfAFMUsDzTz1ypLhSxqayXm%2FDC3lv3095T1fp6y1VI%2BG4IY4zur3CfSorcMrKnWTZDdDBBGuiCxjgBkIFbWUZeeZMKVoYrkyLDxUMFfdMBMPHAumXJhs0ZIA8iYQgFCIuICO1J3nclPsH%2F7Ka6TANmtk0SIMPC8qpREgdRatAHIxMzbd%2BOFYZn0l23q7gq7PMbHRXeyCJ0LiMV%2FATOLskrSzm01%2FDDM4vi1V94xu4myMZ21c9VjDqIdQ71j3t%2FIB%2Bn963rh0FPMNNG5OUnhPsfcwzyH9w4F8prd9tLyagDe01d2nJc0s2O5NT0I5D4XsmibSJBO%2BBH6qccLN2HkRTH6%2BjmXWcU3ZwwO0BgLhOX%2FUsNp7l4q5OwECmT6LDE%2FfGKZXyL9PH3%2F2KAtvvYp2ZSJJXjcSEoNUFkUBocfXiOTM%2FjRoTajNTowx5zu2nU5YA8TxylLEseGyc4oQofxcufBLF5GH%2BDViRmkJamYNBXBzmlS0tHfZHKMpRlKtTuvOXKSqGirkVNTrIJVOe0jmw8oKeRWGvjBd1QGbsTraHqM0zOYlOMI5N7LsufmNeVPm3%2FSvNMo6r6AkVAdku7S4pIq6ZcXmxlCkO8YA8l67Ieozd5VKoVkKH1vv0mKdUi5OOGziutLs7Jg3rYZ04%2F9ksno2%2BbTCEUOCC3OzbBLf7NcxZRCUM3HbnlHxzSn%2BoDz3%2BT1Kdb%2FekH8I6rvS300FyM8zWXB24dRPzftF4pAx4olaIA5Fw3y8GqiGviCIIU%2Bet4cGHIeOJ8oQiqvWy8exDLlbMTt3JaO%2FcPM9hPVBrfULyxKkZS1Wl1JdJdabuD8xzTATxtk%2BQmVqsWevGTJc9ut%2BbA%3D%3D&pdp_filters=item_id%3AMLB6170804700#polycard_client=search-desktop&is_advertising=true&backend_model=search-backend&be_origin=backend&search_layout=grid&position=13&type=pad&tracking_id=40dc4e04-2f98-496c-a06b-e982dc1f494b&wid=MLB6170804700&sid=search,MLB6170804700,7,Memória Ram Pc 8gb Ddr3 1600mhz Para Computador Cl11 1.5v
memoria|ram|ddr3|1600mhz|1|8gb,memoria ram ddr5,,,8GB,,,,memoria ram ddr3 1600mhz,1,311.0,311.0,311.0,100,,0,Memória Ram 8gb Ddr3 1600mhz Notebook 1.5v So-dimm Cl11,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=4C6zDm8kZiMXQ4VdT2BeP8kMs%2BcZxEA0GxAeM68NH2HzMKRiHR8qyD6tT%2FcugpahFvjSEOWU1WGy4YhuO0CFYPJ1B8eREs6YckdPMB8RMutAOpOsiVSXUHh%2BHVGYm43MLPzbEa3XKN6i6Vo8f20c4fjums%2BGlWIN46uwmoHzWEwdlDVV2qLaoq4mXyaltNq%2FkLZs4JOQ%2BgcgCdX97GLSfSMHSR8DTBeLwrZibTTnkq24o2pEjHgLYuC78yqJ93GnwwKTUGRCF5t12RS5%2BhuPHvTMioxU5ttnfwb9vL3vXms4iCK4dd3q%2FBytFjo9Ea2wnsnBylnGlyn9MHziAb4MPVPbzmKxS%2FT%2BPxlH4RfsM5X7Pom%2BqiO3ApyC5s07mxtzGtaOk80slsSFW25FDGyJho7T7wzTATgEHjPhLUVTjv9d8txbYUFuhIAAM%2BQUXQRjY8pNq8PMiz%2BWVCeIQSdNIGV6ui5Zlku7fPdGRD5r3JfD7FGzK3ptoGK21fo6m%2F4GgLpdbMv0tmdgDbdIin1keWtpZ%2FMuY%2FP45C0N%2FepWQ%2Frwp%2F08noEHJXGOFpxLOpiT%2FHsrTAgRAv9Tuh9lnhm5ilePQSrFebDSkHgy%2BrOQrpc0O7%2FgWMcZDSE5j7paVsfJCQx9vWWt4MVlCNXQQH9J9OaUx7da4%2BqNH%2BmqiiId2ACx%2FMOV8o%2FICEBJHdijWO%2FV4Jjgok1V2vlja0vdwfZPeRakUbPVd1HrG3qOU7g4H89xOXoCGxFBntzPxtVhR%2B%2Fp7MLjht8VbzEoqPzoYZgAApjE8m3Q3PXnH5Ufa7Q5mXP4qTKc2XyAQoaAesO7mwT51vlPPi19pJxr51aWPehd9s4oR6BThod5NlhMohQzmjGe7Vzan85fpOR%2BHt%2BVWGH4Mv1HmsbLot9DpR15lt2LIieyHZyLc3qHcZqSd1EigzSYo5%2BUdtHXkb6UwL%2BOYDf2tscovBbIHZqfdxCs&pdp_filters=item_id%3AMLB6512767738#polycard_client=search-desktop&is_advertising=true&backend_model=search-backend%3Bfallback_productos-promocionados_supple_view_view&be_origin=backend&search_layout=grid&position=4&type=pad&tracking_id=56117de3-36d7-4e30-9300-18626952aaf7&wid=MLB6512767738&sid=search,MLB6512767738,2,Memória Ram 8gb Ddr3 1600mhz Notebook 1.5v So-dimm Cl11
